d, ,1211
 ,i,258
i, ,216
 ,l,464
l,i,247
i,k,107
k,e,213
e, ,565
 ,i,170
i,t,534
t,n,193
n, ,325
 ,b,151
b,u,170
u,t,131
t, ,118
 ,t,180
t,h,236
h,e,202
e, ,232
 ,s,117
s,u,150
u,r,201
r,b,186
b,e,119
e,y,477
v,e,129
e,y,259
y, ,236
 ,i,139
i,s,140
s, ,1099
 ,a,429
a, ,647
 ,b,424
b,i,276
i,t,228
t, ,382
 ,l,249
l,o,275
o,n,160
n,g,144
g, ,356
 ,s,216
s,o,150
o, ,258
 ,i,203
i, ,209
 ,h,220
h,o,197
o,e,174
e, ,186
 ,t,153
t,h,206
h,i,155
i,s,174
s, ,165
 ,t,148
t,h,148
h,e,618
i,s,156
s, ,266
 ,a,132
a, ,249
 ,l,175
l,a,327
a,d,562
d,s,135
s,t,250
t, ,1638
 ,t,298
t,a,440
a,s,129
s,k,577
k,n,2259
