 ,i,372
i,s,223
s, ,370
 ,g,283
g,o,374
o,n,171
n,e,339
e, ,289
 ,f,223
f,o,591
o,r,246
r,e,331
e,v,222
v,e,134
e,r,735
